trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
47564	10137	1	1	4	5	1	1	1.0	2	2013	11	30	6	16.0	52	1	1	2	6931	1.53	0.458611111	0.238333333	0.0	0.333333333	0.0	0	0.233333333	1.5	1.12	0.0	0.203571
47579	10142	0	2	4	3	5	1	1.0	2	2013	11	30	6	11.0	44	1	1	2	4469	0.974444444	0.308333333	0.099444444	0.0	0.283333333	0.0	0	0.235555556	1.5	0.85	0.0	0.152123
47683	10163	3	3	3	3	1	1	1.0	2	2013	12	1	7	23.75	19	0	0	1	2999	0.723333333	0.230277778	0.203611111	0.1	0.0	0.0	0	0.187777778	1.5	0.56	0.0	0.338757
47719	10174	0	1	1	5	6	1	1.0	2	2013	12	2	1	16.5	28	1	0	0	841	0.190277778	0.0847222219999999	0.02	0.0	0.1166666669999999	0.0	0	0.121111111	1.5	0.22	10.5	0.706422
47735	10178	1	2	4	3	2	1	1.0	2	2013	12	2	1	21.0	52	1	1	1	1108	0.281388889	0.0875	0.061944444	0.0	0.055555556	0.0	0	0.081111111	1.5	0.18	0.0	0.0684932
47762	10182	0	3	4	3	1	1	1.0	2	2013	12	2	1	14.08333333	49	1	1	1	1607	0.3727777779999999	0.125833333	0.224722222	0.0	0.05	0.0	0	0.085277778	1.5	0.28	0.0	0.508143
47763	10182	1	1	4	5	1	1	1.0	2	2013	12	2	1	11.5	26	0	0	1	1132	0.312777778	0.107777778	0.060277778	0.0	0.099444444	0.0	0	0.131111111	1.5	0.35	0.0	0.326271
47776	10184	1	3	4	3	1	5	0.0	2	2013	12	2	1	14.75	78	1	0	1	652	0.167222222	0.058888889	0.124722222	0.0	0.022777778	0.0	0	0.066666667	0.0	0.15	0.0	0.154167
47789	10186	4	0	3	2	2	2	0.0	2	2013	12	2	1	8.0	17	1	0	1	6267	1.582777778	0.568055556	0.263333333	0.283333333	0.0	0.0	0	0.5277777779999999	1.65	1.12	0.0	0.632105
47796	10187	2	0	3	2	2	3	0.0	2	2013	12	3	2	7.75	15	0	0	1	3489	1.063888889	0.338055556	0.194722222	0.0	0.291666667	0.0	0	0.235277778	0.0	0.63	0.0	0.20307
47812	10188	2	3	4	3	2	5	0.0	2	2013	12	3	2	17.25	7	1	0	1	1381	0.285833333	0.082222222	0.0577777779999999	0.0	0.066666667	0.0	0	0.072777778	0.0	0.18	0.0	0.152672
47834	10192	1	5	3	3	1	5	0.0	2	2013	12	3	2	13.5	70	0	1	1	12471	2.768333333	1.100277778	0.161111111	0.0	1.009166667	0.12	1	0.5772222220000001	0.0	1.87	0.0	0.5481229999999999
47840	10194	1	4	3	3	6	4	1.0	2	2013	12	3	2	17.0	59	1	0	0	4069	1.028888889	0.289722222	0.125277778	0.0	0.433333333	0.0	0	0.339722222	1.5	0.75	0.0	0.585446
47848	10195	3	3	4	2	1	1	1.0	2	2013	12	3	2	15.5	42	0	1	2	6732	1.673611111	0.510277778	0.203333333	0.0	0.578055556	0.096666667	1	0.333333333	3.0	1.2	0.0	0.336667
47880	10200	4	4	4	3	1	3	0.0	2	2013	12	3	2	16.0	11	0	0	1	2313	0.685277778	0.176388889	0.2069444439999999	0.0	0.247777778	0.0	0	0.2575	0.0	0.61	0.0	0.19849
47884	10201	0	1	4	5	1	1	1.0	2	2013	12	3	2	8.666666667000001	43	1	0	1	5352	1.362777778	0.428888889	0.334722222	0.166666667	0.0	0.0	0	0.245833333	1.7	0.89	0.0	0.40791
47895	10204	0	3	3	5	6	1	1.0	2	2013	12	4	3	17.5	33	1	1	0	17391	4.033888889	1.3425	0.299444444	0.65	0.0	0.0	0	1.131666667	4.7	2.74	10.5	0.622975
47902	10206	2	0	3	1	6	1	1.0	2	2013	12	4	3	7.0	22	1	0	0	21635	5.225833333	1.686666667	0.096111111	0.6333333329999999	0.109166667	0.1166666669999999	1	1.5808333330000002	5.4	3.97	10.5	0.754525
47928	10212	3	0	3	2	1	1	1.0	2	2013	12	4	3	8.0	22	1	0	1	15424	3.651666667	1.148333333	0.296666667	0.5	0.083333333	0.1	1	0.956944444	5.4	2.59	10.5	0.67373
47944	10215	3	0	1	2	1	3	0.0	2	2013	12	4	3	7.833333333	13	1	0	1	1105	0.265555556	0.095277778	0.168888889	0.0	0.039722222	0.0	0	0.088888889	0.0	0.25	0.0	0.0875
47952	10217	0	0	3	1	6	1	1.0	2	2013	12	4	3	8.166666667000001	30	0	0	0	12132	2.7230555560000003	0.9725	0.138333333	0.366666667	0.265833333	0.095277778	1	0.9275	4.4	2.29	0.0	0.836478
47967	10218	1	1	3	2	6	5	0.0	2	2013	12	4	3	15.58333333	10	1	0	0	2067	0.516388889	0.163611111	0.0775	0.0	0.289166667	0.0	0	0.1891666669999999	0.0	0.39	0.0	0.284875
47970	10218	3	0	4	2	6	5	0.0	2	2013	12	4	3	8.333333332999999	7	0	0	0	2067	0.507777778	0.160833333	0.143333333	0.133333333	0.0	0.083333333	1	0.1794444439999999	0.0	0.37	0.0	0.2260059999999999
47974	10219	0	0	4	2	1	1	1.0	2	2013	12	4	3	8.0	57	1	1	1	2921	0.7294444440000001	0.2069444439999999	0.2713888889999999	0.05	0.121944444	0.1	1	0.239166667	3.2	0.6	0.0	0.3704989999999999
47985	10220	1	1	3	3	6	5	0.0	2	2013	12	4	3	14.5	70	0	0	0	1999	0.483611111	0.1255555559999999	0.1011111109999999	0.0	0.15	0.0	0	0.090277778	0.0	0.29	0.0	0.32
47989	10222	0	1	3	3	6	1	1.0	2	2013	12	4	3	18.0	22	1	0	0	2620	0.7333333329999999	0.300555556	0.134722222	0.1166666669999999	0.0	0.0	0	0.344166667	2.4	0.64	10.5	0.742534
48006	10226	1	0	3	2	6	3	0.0	2	2013	12	5	4	7.416666667	13	0	0	0	4277	1.114166667	0.395555556	0.213888889	0.0	0.274166667	0.2	1	0.246666667	0.0	0.76	0.0	0.108108
48023	10232	1	1	3	2	1	1	1.0	2	2013	12	5	4	14.0	19	0	0	1	5770	1.403888889	0.394444444	0.221944444	0.083333333	0.189444444	0.091666667	1	0.41	3.0	1.1	10.5	0.512195
48043	10240	0	0	3	3	1	5	0.0	2	2013	12	5	4	9.5	63	1	0	1	2360	0.5952777779999999	0.171666667	0.190555556	0.0	0.136111111	0.0	0	0.1769444439999999	0.0	0.51	0.0	0.2904239999999999
48072	10250	1	2	4	3	1	1	1.0	2	2013	12	6	5	11.5	47	1	1	1	2052	0.536388889	0.228055556	0.198055556	0.0	0.159722222	0.0	0	0.125277778	1.5	0.36	0.0	0.115299
48075	10251	0	0	3	3	6	5	0.0	2	2013	12	6	5	12.0	87	1	0	0	1464	0.365833333	0.167777778	0.0861111109999999	0.0	0.1411111109999999	0.0	0	0.1694444439999999	0.0	0.32	0.0	0.518033
48091	10256	1	2	3	3	6	5	0.0	2	2013	12	6	5	15.0	74	1	0	0	9519	2.338055556	0.8088888890000001	0.087777778	0.0	0.8919444440000001	0.153888889	1	0.581111111	0.0	1.59	0.0	0.283461
48115	10262	0	0	1	3	6	1	1.0	2	2013	12	7	6	10.0	34	1	1	0	1118	0.293055556	0.096388889	0.180277778	0.0	0.0536111109999999	0.0	0	0.106111111	1.5	0.22	0.0	0.172775
48143	10268	0	0	3	3	1	1	1.0	2	2013	12	7	6	9.916666667	36	1	1	1	12141	2.984166667	0.997222222	0.080833333	0.2666666669999999	0.197777778	0.245277778	2	0.6738888890000001	5.8	2.04	10.5	0.646331
48153	10271	0	2	4	3	2	1	1.0	2	2013	12	8	7	16.0	47	0	1	1	677	0.249444444	0.085833333	0.093888889	0.0	0.033333333	0.0	0	0.073055556	1.5	0.17	0.0	0.148289
48161	10272	0	2	3	5	6	1	1.0	2	2013	12	8	7	14.0	36	1	0	0	4964	1.159722222	0.373333333	0.1155555559999999	0.0	0.183333333	0.0	0	0.245555556	1.5	0.74	0.0	0.144796
48162	10272	0	3	3	5	6	1	1.0	2	2013	12	8	7	15.0	36	1	0	0	11865	2.688055556	0.732777778	0.0825	0.0	0.8666666670000001	0.0	0	0.533055556	1.5	1.71	0.0	0.316832
48204	10285	0	0	1	3	6	1	1.0	2	2013	12	8	7	16.0	43	0	0	0	1035	0.256666667	0.100277778	0.055833333	0.0	0.101944444	0.0	0	0.085	1.5	0.23	0.0	0.0718954
48208	10286	0	1	1	5	6	1	1.0	2	2013	12	8	7	10.5	36	0	1	0	1146	0.312222222	0.143055556	0.1066666669999999	0.0	0.1	0.0	0	0.168611111	1.5	0.34	0.0	0.530478
48255	10298	0	2	3	3	6	4	1.0	2	2013	12	9	1	9.25	25	1	0	0	3156	0.7980555559999999	0.243055556	0.2691666669999999	0.0	0.100277778	0.0	0	0.151666667	1.5	0.52	0.0	0.558608
48263	10301	0	0	3	2	6	1	1.0	2	2013	12	9	1	10.0	39	1	0	0	4257	0.968055556	0.283055556	0.265555556	0.0	0.25	0.0	0	0.301666667	1.5	0.71	0.0	0.5506449999999999
48291	10309	0	1	4	3	1	5	0.0	2	2013	12	9	1	15.0	74	0	1	1	598	0.160555556	0.068611111	0.120277778	0.0	0.0213888889999999	0.0	0	0.056111111	0.0	0.14	0.0	0.143564
48301	10310	1	1	3	1	6	1	1.0	2	2013	12	9	1	22.25	53	0	1	0	10605	2.557777778	0.8311111109999999	0.2163888889999999	0.35	0.071388889	0.1166666669999999	1	0.6130555560000001	4.3	1.63	0.0	0.406434
48311	10312	1	6	3	3	1	1	1.0	2	2013	12	9	1	17.5	35	1	1	1	2538	0.605	0.185833333	0.200277778	0.05	0.0	0.0	0	0.1938888889999999	1.7	0.49	0.0	0.379656
48318	10315	0	1	4	4	1	1	1.0	2	2013	12	10	2	12.5	46	1	1	2	1898	0.486388889	0.212777778	0.178333333	0.0	0.2	0.0	0	0.254722222	1.5	0.55	10.5	0.597601
48324	10315	2	1	4	1	1	1	1.0	2	2013	12	10	2	22.0	24	0	1	2	4842	1.251111111	0.362222222	0.2069444439999999	0.0	0.248611111	0.190277778	1	0.111944444	3.0	0.67	0.0	0.131514
48328	10316	0	3	3	3	6	5	0.0	2	2013	12	10	2	15.08333333	76	1	0	0	1217	0.3175	0.0886111109999999	0.098333333	0.0	0.0891666669999999	0.0	0	0.115833333	0.0	0.26	0.0	0.211031
48361	10325	1	1	3	5	1	5	0.0	2	2013	12	10	2	10.0	67	1	1	1	18328	4.1825	1.276388889	0.159444444	0.316666667	0.2166666669999999	0.183333333	1	1.083055556	0.0	3.46	10.5	0.5796359999999999
48380	10326	4	0	1	2	1	5	0.0	2	2013	12	10	2	8.75	7	0	0	1	135	0.062222222	0.066666667	0.049444444	0.0	0.021111111	0.0	0	0.064166667	0.0	0.13	0.0	0.307359
48385	10326	5	3	1	2	1	5	0.0	2	2013	12	10	2	16.75	7	1	0	1	150	0.058333333	0.034722222	0.024444444	0.0	0.012222222	0.0	0	0.024444444	0.0	0.05	0.0	0.193182
48388	10327	3	0	3	2	2	5	0.0	2	2013	12	10	2	7.5	11	0	0	1	3376	0.8475	0.284166667	0.255555556	0.0	0.241666667	0.0	0	0.238611111	0.0	0.52	0.0	0.307334
48407	10330	0	2	3	3	2	1	1.0	2	2013	12	10	2	15.0	40	0	1	1	6476	1.551388889	0.4375	0.146666667	0.2166666669999999	0.0	0.083333333	1	0.4725	3.6	1.11	0.0	0.372722
48414	10330	1	6	3	5	2	1	1.0	2	2013	12	10	2	14.25	33	1	0	1	1944	0.447222222	0.113888889	0.071944444	0.0	0.136111111	0.0	0	0.159722222	1.5	0.3	0.0	0.206957
48423	10331	0	0	1	3	6	5	0.0	2	2013	12	10	2	12.0	64	1	0	0	1938	0.4952777779999999	0.1744444439999999	0.153611111	0.0	0.2425	0.134166667	1	0.149722222	0.0	0.45	0.0	0.146568
48428	10333	0	1	4	1	1	1	1.0	2	2013	12	10	2	18.5	22	1	1	1	5698	1.427222222	0.4588888889999999	0.411666667	0.25	0.0	0.0	0	0.381111111	1.5	1.15	0.0	0.4752189999999999
48438	10336	0	1	4	3	6	1	1.0	2	2013	12	11	3	22.0	22	1	0	0	3376	0.801111111	0.2163888889999999	0.231666667	0.0	0.183333333	0.0	0	0.210277778	1.5	0.54	0.0	0.220608
48465	10341	1	2	3	4	1	1	1.0	2	2013	12	11	3	13.0	54	0	1	1	11926	2.729722222	0.908055556	0.1675	0.316666667	0.336666667	0.1	1	0.69	3.9	2.01	10.5	0.720209
48480	10344	0	2	3	5	6	1	1.0	2	2013	12	11	3	9.283333333	22	1	0	0	2799	0.711666667	0.2216666669999999	0.048888889	0.033333333	0.169166667	0.133333333	1	0.1866666669999999	3.0	0.48	0.0	0.221726
48539	10355	0	3	4	3	6	1	0.5	2	2013	12	12	4	11.0	26	1	0	0	1015	0.334722222	0.098888889	0.153055556	0.0	0.044444444	0.0	0	0.080555556	0.75	0.21	0.0	0.106897
48543	10355	0	7	4	3	6	1	0.5	2	2013	12	12	4	14.66666667	26	1	0	0	1015	0.334722222	0.098888889	0.153055556	0.0	0.044444444	0.0	0	0.0855555559999999	0.75	0.22	0.0	0.11039
48573	10364	1	0	4	3	1	1	1.0	2	2013	12	13	5	9.0	43	1	1	1	4143	0.972222222	0.3291666669999999	0.131388889	0.0	0.4	0.0	0	0.328333333	1.5	0.79	0.0	0.4052449999999999
48632	10374	0	0	1	3	6	5	0.0	2	2013	12	13	5	11.0	68	0	1	0	689	0.18	0.095	0.069166667	0.0	0.042222222	0.0	0	0.0627777779999999	0.0	0.15	0.0	0.079646
48652	10378	1	0	4	3	1	5	0.0	2	2013	12	13	5	11.0	83	1	1	1	881	0.2475	0.074722222	0.1575	0.0	0.033333333	0.0	0	0.066111111	0.0	0.19	0.0	0.2478989999999999
48658	10379	0	2	3	3	6	1	1.0	2	2013	12	13	5	18.66666667	42	1	0	0	1672	0.400277778	0.155	0.098611111	0.0	0.1166666669999999	0.0	0	0.156388889	1.5	0.37	0.0	0.349911
48668	10380	2	4	1	5	6	1	1.0	2	2013	12	13	5	17.83333333	23	0	0	0	2471	0.593333333	0.238888889	0.141666667	0.0	0.227222222	0.0	0	0.278888889	1.5	0.54	10.5	0.676295
48669	10380	3	0	3	3	6	1	1.0	2	2013	12	13	5	18.5	18	0	0	0	1947	0.4825	0.14	0.150555556	0.0	0.1719444439999999	0.0	0	0.151944444	1.5	0.37	0.0	0.327239
48674	10382	0	2	3	4	1	1	1.0	2	2013	12	13	5	17.25	43	0	1	1	5896	1.5283333330000002	0.4775	0.225	0.283333333	0.0	0.0	0	0.4925	2.9	1.24	10.5	0.572476
48707	10384	1	6	4	3	1	5	0.0	2	2013	12	13	5	17.0	10	1	0	2	4862	1.371111111	0.4588888889999999	0.150833333	0.1	0.15	0.133333333	1	0.388055556	0.0	1.04	0.0	0.447387
48718	10385	1	6	4	3	2	1	1.0	2	2013	12	13	5	23.0	37	1	1	1	4311	1.093888889	0.341666667	0.148888889	0.016666667	0.272222222	0.1166666669999999	1	0.2691666669999999	3.9	0.73	0.0	0.4757479999999999
48727	10388	1	0	4	1	1	1	1.0	2	2013	12	14	6	7.166666667	49	0	1	2	1104	0.362222222	0.111388889	0.208888889	0.0	0.05	0.0	0	0.0736111109999999	1.5	0.24	0.0	0.181132
48744	10390	0	6	4	3	6	5	0.0	2	2013	12	14	6	15.13333333	66	1	0	0	3647	0.8038888890000001	0.251388889	0.192777778	0.0	0.182777778	0.0	0	0.165277778	0.0	0.49	0.0	0.42521
48755	10393	1	0	4	3	1	5	0.0	2	2013	12	14	6	11.5	78	1	0	1	4152	1.208333333	0.3525	0.285	0.083333333	0.1166666669999999	0.083333333	1	0.2688888889999999	0.0	0.83	0.0	0.200413
48782	10397	2	2	4	3	1	3	0.0	2	2013	12	15	7	14.0	13	0	0	1	1710	0.619166667	0.181388889	0.2688888889999999	0.0	0.083333333	0.0	0	0.1769444439999999	0.0	0.5	0.0	0.5996859999999999
48815	10405	0	1	4	3	1	1	1.0	2	2013	12	15	7	14.5	32	0	1	1	7351	1.944722222	0.677222222	0.208333333	0.0	0.646388889	0.2394444439999999	1	0.4108333329999999	3.0	1.7	0.0	0.467208
48872	10421	0	0	3	3	6	4	0.5	2	2013	12	16	1	13.0	19	0	0	0	4479	1.095833333	0.385555556	0.266944444	0.2666666669999999	0.0	0.0	0	0.467222222	1.6	1.03	10.5	0.711058
48894	10427	1	4	4	3	1	5	0.0	2	2013	12	17	2	19.5	65	1	1	2	7095	1.760277778	0.591666667	0.164722222	0.0	0.422222222	0.123333333	1	0.371666667	0.0	1.21	0.0	0.515695
48902	10429	2	2	4	3	1	1	1.0	2	2013	12	17	2	19.5	32	1	1	2	5614	1.533055556	0.4325	0.295	0.1166666669999999	0.1541666669999999	0.1030555559999999	1	0.325833333	3.6	1.04	0.0	0.167945
48909	10431	0	0	4	1	1	1	1.0	2	2013	12	17	2	12.5	38	0	1	1	10775	2.7975	0.794444444	0.179722222	0.233333333	0.533333333	0.25	2	0.5069444439999999	4.5	1.98	0.0	0.364384
48947	10439	0	2	1	4	6	1	1.0	2	2013	12	17	2	15.28333333	36	0	0	0	1084	0.3908333329999999	0.1472222219999999	0.220833333	0.0	0.0525	0.0	0	0.0847222219999999	1.5	0.23	0.0	0.236066
48956	10441	1	3	3	1	2	1	1.0	2	2013	12	17	2	18.08333333	41	1	0	1	1885	0.5541666670000001	0.181111111	0.033888889	0.0	0.17	0.0	0	0.195	1.5	0.45	0.0	0.343305
48958	10441	2	1	4	2	2	3	0.0	2	2013	12	17	2	15.5	11	0	0	1	5011	1.213611111	0.489444444	0.211666667	0.166666667	0.211666667	0.13	1	0.4108333329999999	0.75	1.32	0.0	0.282623
48961	10442	0	0	3	4	6	1	1.0	2	2013	12	17	2	5.0	49	0	1	0	11991	3.003333333	1.039722222	0.036944444	0.3833333329999999	0.097222222	0.3444444439999999	2	0.587777778	3.9	1.9	0.0	0.387524
48962	10442	2	0	3	2	6	1	0.0	2	2013	12	17	2	8.5	19	1	0	0	2123	0.633888889	0.194444444	0.15	0.15	0.0	0.0	0	0.203055556	1.7	0.54	0.0	0.269494
48985	10446	1	1	3	2	6	1	1.0	2	2013	12	17	2	8.883333333	39	1	0	0	5610	1.320833333	0.415277778	0.274722222	0.2	0.0	0.0	0	0.401944444	1.7	0.99	0.0	0.6662060000000001
48987	10446	3	1	3	2	6	5	0.0	2	2013	12	17	2	15.5	6	0	0	0	5610	1.320833333	0.415277778	0.274722222	0.2166666669999999	0.0	0.0	0	0.401666667	0.0	0.99	0.0	0.6749649999999999
49012	10452	2	1	3	2	6	3	0.0	2	2013	12	18	3	16.0	14	0	0	0	1364	0.336944444	0.1041666669999999	0.197777778	0.0	0.151111111	0.0	0	0.094444444	0.0	0.24	0.0	0.2
49025	10455	1	1	4	5	1	1	1.0	2	2013	12	18	3	8.35	47	0	1	1	3764	0.942222222	0.251666667	0.425833333	0.0	0.166666667	0.0	0	0.2166666669999999	1.5	0.65	0.0	0.461538
49026	10455	1	2	4	1	1	1	1.0	2	2013	12	18	3	16.0	47	0	1	1	5217	1.2875	0.375	0.213888889	0.0	0.326111111	0.065555556	1	0.232222222	3.0	0.8	0.0	0.533493
49046	10462	1	0	3	1	3	1	1.0	2	2013	12	18	3	7.0	34	1	0	2	5533	1.378888889	0.420833333	0.145	0.0	0.505833333	0.098888889	1	0.333611111	3.0	1.03	0.0	0.577852
49058	10463	4	0	1	2	1	5	0.0	2	2013	12	18	3	8.5	9	1	0	1	687	0.185555556	0.049722222	0.083888889	0.0	0.041944444	0.0	0	0.056666667	0.0	0.16	0.0	0.0294118
49061	10464	0	1	3	5	1	4	0.5	2	2013	12	18	3	14.0	34	0	1	1	9409	2.133055556	0.6886111109999999	0.276944444	0.283333333	0.0	0.0	0	0.5925	1.0	1.64	10.5	0.522738
49090	10469	2	3	1	2	6	5	0.0	2	2013	12	18	3	15.33333333	8	1	0	0	1127	0.294722222	0.0925	0.165555556	0.0	0.083333333	0.0	0	0.0897222219999999	0.0	0.21	0.0	0.3003099999999999
49092	10469	3	1	1	2	6	5	0.0	2	2013	12	18	3	15.33333333	5	1	0	0	1127	0.294722222	0.0925	0.165555556	0.0	0.083333333	0.0	0	0.0897222219999999	0.0	0.21	0.0	0.3003099999999999
49117	10476	0	0	3	3	6	5	0.0	2	2013	12	19	4	10.5	80	1	1	0	3596	1.061944444	0.343055556	0.256666667	0.0	0.321666667	0.0	0	0.298055556	0.0	0.85	0.0	0.424977
49152	10486	1	1	3	1	1	1	1.0	2	2013	12	20	5	11.0	35	1	0	1	4690	1.137777778	0.3275	0.227777778	0.0	0.2372222219999999	0.0	0	0.244722222	1.5	0.75	0.0	0.2111239999999999
49208	10498	0	4	1	5	6	1	1.0	2	2013	12	21	6	11.75	37	1	1	0	4126	0.995	0.406111111	0.067777778	0.0	0.4169444439999999	0.0	0	0.348611111	1.5	0.81	10.5	0.921912
49235	10503	3	1	4	5	2	2	0.0	2	2013	12	21	6	11.11666667	16	0	0	1	1149	0.338055556	0.105833333	0.225555556	0.0	0.053888889	0.0	0	0.092777778	0.0	0.21	0.0	0.2514969999999999
49248	10506	0	1	4	5	1	1	1.0	2	2013	12	23	1	9.066666667	43	0	1	1	4472	1.094722222	0.360555556	0.319444444	0.1166666669999999	0.0	0.0	0	0.305277778	1.7	0.89	0.0	0.44859
49260	10509	2	1	4	3	1	5	0.0	2	2013	12	26	4	22.0	5	0	0	1	25953	6.303611111	1.993888889	0.13	0.6166666670000001	0.7333333329999999	0.283333333	3	0.7072222220000001	0.0	3.62	0.0	0.333857
49267	10511	0	1	3	3	6	5	0.0	2	2013	12	26	4	12.25	72	0	1	0	13723	3.1786111110000004	0.995	0.1447222219999999	0.533333333	0.0	0.1	1	0.6786111109999999	0.0	2.23	0.0	0.489562
49289	10518	2	0	3	3	1	1	1.0	2	2013	12	27	5	12.0	50	0	1	1	4054	1.132777778	0.328055556	0.0436111109999999	0.0	0.416388889	0.1	1	0.277222222	3.0	0.81	0.0	0.2244489999999999
49295	10520	0	0	3	3	6	1	1.0	2	2013	12	27	5	14.0	25	1	0	0	10423	2.476944444	0.8394444440000001	0.131111111	0.366666667	0.133333333	0.1	1	0.825277778	4.3	1.87	10.5	0.6731739999999999
49308	10523	1	0	3	3	6	4	1.0	2	2013	12	27	5	10.0	18	1	0	0	1304	0.435555556	0.142777778	0.216944444	0.0	0.135	0.0	0	0.125277778	1.5	0.31	0.0	0.286031
49313	10525	1	0	1	3	2	1	1.0	2	2013	12	27	5	15.5	51	1	1	1	1132	0.376944444	0.133611111	0.276666667	0.0	0.027777778	0.0	0	0.105833333	1.5	0.3	0.0	0.275591
49338	10534	0	0	4	3	2	1	1.0	2	2013	12	28	6	15.0	33	1	1	2	1540	0.441666667	0.16	0.105	0.0	0.208055556	0.063611111	1	0.112777778	3.0	0.27	0.0	0.0738916
49353	10537	1	1	3	3	6	1	1.0	2	2013	12	28	6	17.5	37	0	1	0	7502	1.7425	0.4733333329999999	0.190555556	0.0	0.621111111	0.0	0	0.496944444	1.5	1.19	10.5	0.578535
49364	10538	1	3	4	3	1	5	0.0	2	2013	12	28	6	19.83333333	5	0	0	2	4216	1.167222222	0.348055556	0.1125	0.0	0.459166667	0.1166666669999999	1	0.199722222	0.0	0.83	0.0	0.324061
49415	10550	1	0	4	3	2	1	1.0	2	2013	12	29	7	19.5	36	0	1	1	808	0.196111111	0.061944444	0.1397222219999999	0.0	0.027222222	0.0	0	0.0505555559999999	1.5	0.12	0.0	0.1648349999999999
49419	10552	0	0	4	1	1	5	0.0	2	2013	12	30	1	6.916666667	60	1	1	1	3846	0.925555556	0.308333333	0.074166667	0.0	0.2	0.0	0	0.1580555559999999	0.0	0.61	0.0	0.1318099999999999
49509	10577	1	1	4	3	1	1	1.0	2	2014	1	2	4	12.25	69	1	1	2	3130	1.003611111	0.3075	0.148888889	0.0	0.25	0.0	0	0.232222222	1.5	0.75	0.0	0.123206
49517	10579	0	1	4	5	6	1	1.0	2	2014	1	2	4	12.75	50	1	0	0	8911	2.244444444	0.814444444	0.223611111	0.183333333	0.1	0.1166666669999999	1	0.363333333	3.0	1.29	0.0	0.186544
49553	10587	0	0	3	1	6	1	1.0	2	2014	1	2	4	6.25	37	0	1	0	2222	0.541388889	0.163333333	0.2394444439999999	0.0	0.1866666669999999	0.0	0	0.180555556	1.5	0.45	0.0	0.0769231
49557	10588	1	0	3	1	1	1	1.0	2	2014	1	2	4	8.5	33	0	1	1	1759	0.493611111	0.138611111	0.118333333	0.0	0.112222222	0.0	0	0.1197222219999999	1.5	0.33	0.0	0.336427
49584	10593	0	4	3	5	6	1	1.0	2	2014	1	3	5	19.0	33	1	0	0	3566	0.925555556	0.3777777779999999	0.255277778	0.133333333	0.0	0.0	0	0.3833333329999999	2.4	0.75	0.0	0.8550719999999999
49590	10595	0	0	4	4	1	1	1.0	2	2014	1	3	5	7.0	59	1	1	1	1961	0.531666667	0.178055556	0.1186111109999999	0.0	0.2119444439999999	0.0	0	0.128888889	1.5	0.39	0.0	0.153017
49594	10595	0	4	4	4	1	1	1.0	2	2014	1	3	5	12.75	59	1	1	1	1604	0.441388889	0.1447222219999999	0.2325	0.0	0.225	0.0	0	0.151388889	1.5	0.43	0.0	0.242202
49610	10599	1	1	4	3	1	1	1.0	2	2014	1	3	5	16.25	33	1	0	1	1732	0.455555556	0.130555556	0.244166667	0.033333333	0.0	0.0	0	0.171111111	1.7	0.47	0.0	0.1688309999999999
49614	10601	0	2	4	5	2	5	0.0	2	2014	1	3	5	13.0	64	0	1	1	262	0.097777778	0.0352777779999999	0.053333333	0.0	0.025	0.0	0	0.031111111	0.0	0.06	0.0	0.294643
49657	10612	3	0	4	3	2	5	0.0	2	2014	1	4	6	9.75	9	1	0	2	1795	0.617777778	0.164722222	0.078055556	0.066666667	0.0	0.066666667	1	0.112222222	0.0	0.35	0.0	0.165842
49668	10613	1	1	4	5	2	1	1.0	2	2014	1	4	6	11.25	40	0	1	2	6316	1.4275	0.4025	0.22	0.1166666669999999	0.0	0.0	0	0.316944444	1.5	0.82	0.0	0.237511
49669	10613	1	2	4	5	2	1	1.0	2	2014	1	4	6	11.66666667	40	0	1	2	6316	1.438055556	0.433888889	0.2225	0.1166666669999999	0.0	0.0	0	0.3266666669999999	1.5	0.83	0.0	0.2287409999999999
49675	10614	1	1	4	5	1	1	1.0	2	2014	1	4	6	16.5	27	1	1	2	13749	3.139166667	1.132222222	0.431944444	0.466666667	0.0	0.0	0	0.768055556	2.8	2.31	10.5	0.575769
49734	10627	0	0	4	3	1	1	1.0	2	2014	1	5	7	12.0	42	1	1	2	1416	0.360555556	0.129444444	0.170277778	0.0	0.083333333	0.0	0	0.076666667	1.5	0.26	0.0	0.137681
49739	10628	1	1	4	3	1	1	1.0	2	2014	1	5	7	12.5	56	0	1	1	936	0.252222222	0.089444444	0.214166667	0.0	0.016666667	0.0	0	0.074166667	1.5	0.22	0.0	0.11985
49762	10632	0	2	1	3	6	1	1.0	2	2014	1	5	7	18.66666667	27	0	0	0	280	0.0875	0.033055556	0.0502777779999999	0.0	0.020833333	0.0	0	0.024722222	1.5	0.06	0.0	0.0674157
49770	10634	2	0	4	3	1	3	0.0	2	2014	1	5	7	17.56666667	12	1	0	2	1797	0.454166667	0.166944444	0.200555556	0.0	0.1722222219999999	0.0	0	0.163055556	0.0	0.42	0.0	0.204429
49774	10636	0	1	3	3	6	1	1.0	2	2014	1	5	7	20.83333333	34	0	1	0	2879	0.6891666670000001	0.264722222	0.131666667	0.0	0.183333333	0.0	0	0.193055556	1.5	0.52	0.0	0.517986
